"Notes","Ten-Year Age Groups","Ten-Year Age Groups Code","State","State Code","Year","Year Code","Sex","Sex Code",Deaths,Population,Crude Rate
,"85+ years","85+","Tennessee","47","2009","2009","Female","F",400,68449,584.4
,"85+ years","85+","Tennessee","47","2009","2009","Male","M",151,28953,521.5
,"85+ years","85+","Tennessee","47","2010","2010","Female","F",408,69881,583.8
,"85+ years","85+","Tennessee","47","2010","2010","Male","M",135,30036,449.5
,"85+ years","85+","Tennessee","47","2011","2011","Female","F",419,72266,579.8
,"85+ years","85+","Tennessee","47","2011","2011","Male","M",167,31905,523.4
,"85+ years","85+","Tennessee","47","2012","2012","Female","F",408,73264,556.9
,"85+ years","85+","Tennessee","47","2012","2012","Male","M",181,33125,546.4
,"85+ years","85+","Tennessee","47","2013","2013","Female","F",489,74347,657.7
,"85+ years","85+","Tennessee","47","2013","2013","Male","M",242,34491,701.6
,"85+ years","85+","Tennessee","47","2014","2014","Female","F",513,75293,681.3
,"85+ years","85+","Tennessee","47","2014","2014","Male","M",229,35847,638.8
,"85+ years","85+","Tennessee","47","2015","2015","Female","F",567,76570,740.5
,"85+ years","85+","Tennessee","47","2015","2015","Male","M",262,37166,704.9
,"85+ years","85+","Tennessee","47","2016","2016","Female","F",632,77388,816.7
,"85+ years","85+","Tennessee","47","2016","2016","Male","M",314,38319,819.4
,"85+ years","85+","Tennessee","47","2017","2017","Female","F",687,78448,875.7
,"85+ years","85+","Tennessee","47","2017","2017","Male","M",336,39455,851.6
,"85+ years","85+","Tennessee","47","2018","2018","Female","F",797,79400,1003.8
,"85+ years","85+","Tennessee","47","2018","2018","Male","M",370,40662,909.9
,"85+ years","85+","Tennessee","47","2019","2019","Female","F",819,79896,1025.1
,"85+ years","85+","Tennessee","47","2019","2019","Male","M",471,41873,1124.8
,"85+ years","85+","Tennessee","47","2020","2020","Female","F",936,80981,1155.8
,"85+ years","85+","Tennessee","47","2020","2020","Male","M",443,42940,1031.7
,"85+ years","85+","Texas","48","1999","1999","Female","F",1523,167430,909.6
,"85+ years","85+","Texas","48","1999","1999","Male","M",512,66337,771.8
,"85+ years","85+","Texas","48","2000","2000","Female","F",1498,169720,882.6
,"85+ years","85+","Texas","48","2000","2000","Male","M",579,68220,848.7
,"85+ years","85+","Texas","48","2001","2001","Female","F",1562,169344,922.4
,"85+ years","85+","Texas","48","2001","2001","Male","M",576,69069,833.9
,"85+ years","85+","Texas","48","2002","2002","Female","F",1493,168790,884.5
,"85+ years","85+","Texas","48","2002","2002","Male","M",613,69748,878.9
,"85+ years","85+","Texas","48","2003","2003","Female","F",1501,170564,880.0
,"85+ years","85+","Texas","48","2003","2003","Male","M",615,72055,853.5
,"85+ years","85+","Texas","48","2004","2004","Female","F",1585,171804,922.6
,"85+ years","85+","Texas","48","2004","2004","Male","M",564,74272,759.4
,"85+ years","85+","Texas","48","2005","2005","Female","F",1619,177125,914.0
,"85+ years","85+","Texas","48","2005","2005","Male","M",644,78755,817.7
,"85+ years","85+","Texas","48","2006","2006","Female","F",1832,182870,1001.8
,"85+ years","85+","Texas","48","2006","2006","Male","M",765,83598,915.1
,"85+ years","85+","Texas","48","2007","2007","Female","F",1706,188210,906.4
,"85+ years","85+","Texas","48","2007","2007","Male","M",762,88196,864.0
,"85+ years","85+","Texas","48","2008","2008","Female","F",1745,192848,904.9
,"85+ years","85+","Texas","48","2008","2008","Male","M",771,92863,830.3
,"85+ years","85+","Texas","48","2009","2009","Female","F",1636,199210,821.2
,"85+ years","85+","Texas","48","2009","2009","Male","M",815,97557,835.4
,"85+ years","85+","Texas","48","2010","2010","Female","F",1723,204208,843.7
,"85+ years","85+","Texas","48","2010","2010","Male","M",844,100971,835.9
,"85+ years","85+","Texas","48","2011","2011","Female","F",1658,214548,772.8
,"85+ years","85+","Texas","48","2011","2011","Male","M",766,108256,707.6
,"85+ years","85+","Texas","48","2012","2012","Female","F",1758,221928,792.1
,"85+ years","85+","Texas","48","2012","2012","Male","M",883,113704,776.6
,"85+ years","85+","Texas","48","2013","2013","Female","F",1814,228831,792.7
,"85+ years","85+","Texas","48","2013","2013","Male","M",885,119061,743.3
,"85+ years","85+","Texas","48","2014","2014","Female","F",1853,235944,785.4
,"85+ years","85+","Texas","48","2014","2014","Male","M",991,125558,789.3
,"85+ years","85+","Texas","48","2015","2015","Female","F",2031,243146,835.3
,"85+ years","85+","Texas","48","2015","2015","Male","M",1119,131293,852.3
,"85+ years","85+","Texas","48","2016","2016","Female","F",2077,251025,827.4
,"85+ years","85+","Texas","48","2016","2016","Male","M",1174,136765,858.4
,"85+ years","85+","Texas","48","2017","2017","Female","F",2166,254079,852.5
,"85+ years","85+","Texas","48","2017","2017","Male","M",1259,141312,890.9
,"85+ years","85+","Texas","48","2018","2018","Female","F",2396,255566,937.5
,"85+ years","85+","Texas","48","2018","2018","Male","M",1394,144933,961.8
,"85+ years","85+","Texas","48","2019","2019","Female","F",2413,258904,932.0
,"85+ years","85+","Texas","48","2019","2019","Male","M",1417,149555,947.5
,"85+ years","85+","Texas","48","2020","2020","Female","F",2452,261265,938.5
,"85+ years","85+","Texas","48","2020","2020","Male","M",1498,152665,981.2
,"85+ years","85+","Utah","49","1999","1999","Female","F",189,14280,1323.5
,"85+ years","85+","Utah","49","1999","1999","Male","M",75,6877,1090.6
,"85+ years","85+","Utah","49","2000","2000","Female","F",207,14574,1420.3
,"85+ years","85+","Utah","49","2000","2000","Male","M",79,7177,1100.7
,"85+ years","85+","Utah","49","2001","2001","Female","F",203,14919,1360.7
,"85+ years","85+","Utah","49","2001","2001","Male","M",83,7465,1111.9
,"85+ years","85+","Utah","49","2002","2002","Female","F",219,15181,1442.6
,"85+ years","85+","Utah","49","2002","2002","Male","M",108,7771,1389.8
,"85+ years","85+","Utah","49","2003","2003","Female","F",257,15429,1665.7
,"85+ years","85+","Utah","49","2003","2003","Male","M",130,8136,1597.8
,"85+ years","85+","Utah","49","2004","2004","Female","F",250,15761,1586.2
,"85+ years","85+","Utah","49","2004","2004","Male","M",113,8367,1350.5
,"85+ years","85+","Utah","49","2005","2005","Female","F",260,16309,1594.2
,"85+ years","85+","Utah","49","2005","2005","Male","M",123,8861,1388.1
,"85+ years","85+","Utah","49","2006","2006","Female","F",299,17167,1741.7
,"85+ years","85+","Utah","49","2006","2006","Male","M",123,9468,1299.1
,"85+ years","85+","Utah","49","2007","2007","Female","F",247,17747,1391.8
,"85+ years","85+","Utah","49","2007","2007","Male","M",130,10024,1296.9
,"85+ years","85+","Utah","49","2008","2008","Female","F",247,18458,1338.2
,"85+ years","85+","Utah","49","2008","2008","Male","M",133,10464,1271.0
,"85+ years","85+","Utah","49","2009","2009","Female","F",274,19217,1425.8
,"85+ years","85+","Utah","49","2009","2009","Male","M",136,10933,1243.9
,"85+ years","85+","Utah","49","2010","2010","Female","F",220,19681,1117.8
,"85+ years","85+","Utah","49","2010","2010","Male","M",130,11310,1149.4
,"85+ years","85+","Utah","49","2011","2011","Female","F",268,20478,1308.7
,"85+ years","85+","Utah","49","2011","2011","Male","M",140,12226,1145.1
,"85+ years","85+","Utah","49","2012","2012","Female","F",281,20887,1345.3
,"85+ years","85+","Utah","49","2012","2012","Male","M",140,12570,1113.8
,"85+ years","85+","Utah","49","2013","2013","Female","F",316,21091,1498.3
,"85+ years","85+","Utah","49","2013","2013","Male","M",180,13108,1373.2
,"85+ years","85+","Utah","49","2014","2014","Female","F",336,21134,1589.9
,"85+ years","85+","Utah","49","2014","2014","Male","M",209,13624,1534.1
,"85+ years","85+","Utah","49","2015","2015","Female","F",360,21540,1671.3
,"85+ years","85+","Utah","49","2015","2015","Male","M",212,14168,1496.3
,"85+ years","85+","Utah","49","2016","2016","Female","F",374,21788,1716.5
,"85+ years","85+","Utah","49","2016","2016","Male","M",217,14590,1487.3
,"85+ years","85+","Utah","49","2017","2017","Female","F",388,22078,1757.4
,"85+ years","85+","Utah","49","2017","2017","Male","M",254,15197,1671.4
,"85+ years","85+","Utah","49","2018","2018","Female","F",386,22291,1731.6
,"85+ years","85+","Utah","49","2018","2018","Male","M",241,15485,1556.3
,"85+ years","85+","Utah","49","2019","2019","Female","F",429,22667,1892.6
,"85+ years","85+","Utah","49","2019","2019","Male","M",260,15907,1634.5
,"85+ years","85+","Utah","49","2020","2020","Female","F",446,23142,1927.2
,"85+ years","85+","Utah","49","2020","2020","Male","M",271,16381,1654.4
,"85+ years","85+","Vermont","50","1999","1999","Female","F",50,7161,698.2
,"85+ years","85+","Vermont","50","1999","1999","Male","M",11,2693,Unreliable
,"85+ years","85+","Vermont","50","2000","2000","Female","F",50,7230,691.6
,"85+ years","85+","Vermont","50","2000","2000","Male","M",25,2766,903.8
,"85+ years","85+","Vermont","50","2001","2001","Female","F",55,7351,748.2
,"85+ years","85+","Vermont","50","2001","2001","Male","M",23,2842,809.3
,"85+ years","85+","Vermont","50","2002","2002","Female","F",43,7392,581.7
,"85+ years","85+","Vermont","50","2002","2002","Male","M",20,2926,683.5
,"85+ years","85+","Vermont","50","2003","2003","Female","F",39,7558,516.0
,"85+ years","85+","Vermont","50","2003","2003","Male","M",11,3044,Unreliable
,"85+ years","85+","Vermont","50","2004","2004","Female","F",64,7574,845.0
,"85+ years","85+","Vermont","50","2004","2004","Male","M",26,3175,818.9
,"85+ years","85+","Vermont","50","2005","2005","Female","F",50,7691,650.1
,"85+ years","85+","Vermont","50","2005","2005","Male","M",20,3256,614.3
,"85+ years","85+","Vermont","50","2006","2006","Female","F",44,7951,553.4
,"85+ years","85+","Vermont","50","2006","2006","Male","M",21,3459,607.1
,"85+ years","85+","Vermont","50","2007","2007","Female","F",38,8139,466.9
,"85+ years","85+","Vermont","50","2007","2007","Male","M",14,3602,Unreliable
,"85+ years","85+","Vermont","50","2008","2008","Female","F",31,8381,369.9
,"85+ years","85+","Vermont","50","2008","2008","Male","M",15,3782,Unreliable
,"85+ years","85+","Vermont","50","2009","2009","Female","F",35,8627,405.7
,"85+ years","85+","Vermont","50","2009","2009","Male","M",28,3935,711.6
,"85+ years","85+","Vermont","50","2010","2010","Female","F",54,8694,621.1
,"85+ years","85+","Vermont","50","2010","2010","Male","M",26,4103,633.7
,"85+ years","85+","Vermont","50","2011","2011","Female","F",56,9064,617.8
,"85+ years","85+","Vermont","50","2011","2011","Male","M",17,4273,Unreliable
,"85+ years","85+","Vermont","50","2012","2012","Female","F",51,9099,560.5
,"85+ years","85+","Vermont","50","2012","2012","Male","M",18,4403,Unreliable
,"85+ years","85+","Vermont","50","2013","2013","Female","F",53,9240,573.6
,"85+ years","85+","Vermont","50","2013","2013","Male","M",15,4598,Unreliable
,"85+ years","85+","Vermont","50","2014","2014","Female","F",48,9354,513.1
,"85+ years","85+","Vermont","50","2014","2014","Male","M",28,4753,589.1
,"85+ years","85+","Vermont","50","2015","2015","Female","F",64,9528,671.7
,"85+ years","85+","Vermont","50","2015","2015","Male","M",22,4846,454.0
,"85+ years","85+","Vermont","50","2016","2016","Female","F",58,9445,614.1
,"85+ years","85+","Vermont","50","2016","2016","Male","M",20,4838,413.4
,"85+ years","85+","Vermont","50","2017","2017","Female","F",55,9344,588.6
,"85+ years","85+","Vermont","50","2017","2017","Male","M",22,4928,446.4
,"85+ years","85+","Vermont","50","2018","2018","Female","F",56,9368,597.8
,"85+ years","85+","Vermont","50","2018","2018","Male","M",25,5053,494.8
,"85+ years","85+","Vermont","50","2019","2019","Female","F",60,9277,646.8
,"85+ years","85+","Vermont","50","2019","2019","Male","M",33,5160,639.5
,"85+ years","85+","Vermont","50","2020","2020","Female","F",72,9235,779.6
,"85+ years","85+","Vermont","50","2020","2020","Male","M",40,5122,780.9
,"85+ years","85+","Virginia","51","1999","1999","Female","F",569,62754,906.7
,"85+ years","85+","Virginia","51","1999","1999","Male","M",182,22452,810.6
,"85+ years","85+","Virginia","51","2000","2000","Female","F",586,64052,914.9
,"85+ years","85+","Virginia","51","2000","2000","Male","M",194,23214,835.7
,"85+ years","85+","Virginia","51","2001","2001","Female","F",573,64852,883.6
,"85+ years","85+","Virginia","51","2001","2001","Male","M",203,24163,840.1
,"85+ years","85+","Virginia","51","2002","2002","Female","F",624,65956,946.1
,"85+ years","85+","Virginia","51","2002","2002","Male","M",220,25250,871.3
,"85+ years","85+","Virginia","51","2003","2003","Female","F",640,67358,950.1
,"85+ years","85+","Virginia","51","2003","2003","Male","M",253,26561,952.5
,"85+ years","85+","Virginia","51","2004","2004","Female","F",652,68700,949.1
,"85+ years","85+","Virginia","51","2004","2004","Male","M",261,27695,942.4
,"85+ years","85+","Virginia","51","2005","2005","Female","F",645,70746,911.7
,"85+ years","85+","Virginia","51","2005","2005","Male","M",258,29321,879.9
,"85+ years","85+","Virginia","51","2006","2006","Female","F",711,73826,963.1
,"85+ years","85+","Virginia","51","2006","2006","Male","M",271,31197,868.7
,"85+ years","85+","Virginia","51","2007","2007","Female","F",673,76546,879.2
,"85+ years","85+","Virginia","51","2007","2007","Male","M",306,33235,920.7
,"85+ years","85+","Virginia","51","2008","2008","Female","F",726,78857,920.7
,"85+ years","85+","Virginia","51","2008","2008","Male","M",283,34951,809.7
,"85+ years","85+","Virginia","51","2009","2009","Female","F",691,81961,843.1
,"85+ years","85+","Virginia","51","2009","2009","Male","M",262,37076,706.7
,"85+ years","85+","Virginia","51","2010","2010","Female","F",718,83957,855.2
,"85+ years","85+","Virginia","51","2010","2010","Male","M",322,38446,837.5
,"85+ years","85+","Virginia","51","2011","2011","Female","F",683,87289,782.5
,"85+ years","85+","Virginia","51","2011","2011","Male","M",319,40758,782.7
,"85+ years","85+","Virginia","51","2012","2012","Female","F",723,89753,805.5
,"85+ years","85+","Virginia","51","2012","2012","Male","M",357,42467,840.7
,"85+ years","85+","Virginia","51","2013","2013","Female","F",697,91474,762.0
,"85+ years","85+","Virginia","51","2013","2013","Male","M",357,44273,806.4
,"85+ years","85+","Virginia","51","2014","2014","Female","F",723,92760,779.4
,"85+ years","85+","Virginia","51","2014","2014","Male","M",366,46080,794.3
,"85+ years","85+","Virginia","51","2015","2015","Female","F",750,94568,793.1
,"85+ years","85+","Virginia","51","2015","2015","Male","M",396,47944,826.0
,"85+ years","85+","Virginia","51","2016","2016","Female","F",802,95870,836.5
,"85+ years","85+","Virginia","51","2016","2016","Male","M",447,49457,903.8
,"85+ years","85+","Virginia","51","2017","2017","Female","F",912,97125,939.0
,"85+ years","85+","Virginia","51","2017","2017","Male","M",553,51409,1075.7
,"85+ years","85+","Virginia","51","2018","2018","Female","F",866,98754,876.9
,"85+ years","85+","Virginia","51","2018","2018","Male","M",530,53138,997.4
,"85+ years","85+","Virginia","51","2019","2019","Female","F",1018,99694,1021.1
,"85+ years","85+","Virginia","51","2019","2019","Male","M",623,54791,1137.0
,"85+ years","85+","Virginia","51","2020","2020","Female","F",975,100494,970.2
,"85+ years","85+","Virginia","51","2020","2020","Male","M",581,56142,1034.9
,"85+ years","85+","Washington","53","1999","1999","Female","F",353,56787,621.6
,"85+ years","85+","Washington","53","1999","1999","Male","M",145,25446,569.8
,"85+ years","85+","Washington","53","2000","2000","Female","F",310,57868,535.7
,"85+ years","85+","Washington","53","2000","2000","Male","M",113,26217,431.0
,"85+ years","85+","Washington","53","2001","2001","Female","F",314,59268,529.8
,"85+ years","85+","Washington","53","2001","2001","Male","M",106,27486,385.7
,"85+ years","85+","Washington","53","2002","2002","Female","F",316,60476,522.5
,"85+ years","85+","Washington","53","2002","2002","Male","M",143,28254,506.1
,"85+ years","85+","Washington","53","2003","2003","Female","F",310,61986,500.1
,"85+ years","85+","Washington","53","2003","2003","Male","M",113,29463,383.5
,"85+ years","85+","Washington","53","2004","2004","Female","F",356,63664,559.2
,"85+ years","85+","Washington","53","2004","2004","Male","M",185,30515,606.3
,"85+ years","85+","Washington","53","2005","2005","Female","F",394,65589,600.7
,"85+ years","85+","Washington","53","2005","2005","Male","M",147,32079,458.2
,"85+ years","85+","Washington","53","2006","2006","Female","F",406,68670,591.2
,"85+ years","85+","Washington","53","2006","2006","Male","M",207,34112,606.8
,"85+ years","85+","Washington","53","2007","2007","Female","F",419,70984,590.3
,"85+ years","85+","Washington","53","2007","2007","Male","M",205,35920,570.7
